1,2,3,4,5,6
228227,312,276199
228286,309,276230
228342,304,276261
228322,293,276251
228225,288,276202
228141,284,276192
228099,282,276165
228055,279,276167
228081,275,276194
228075,269,276176
228098,269,276160
228116,268,276181
228124,269,276182
228159,265,276210
228167,265,276187
228192,260,276200
228226,264,276195
228275,268,276226
228304,266,276236
228367,265,276258
228392,262,276254
228457,263,276283
228466,265,276271
228510,264,276303
228470,264,276284
228345,260,276245
228281,261,276216
228219,262,276196
228210,265,276187
228201,263,276207
228191,261,276182
228183,262,276183
228224,263,276194
228254,263,276161
228260,263,276181
228270,260,276202
228349,258,276219
228358,263,276230
228387,270,276220
228438,273,276241
228476,275,276259
228520,276,276264
228567,281,276281
228570,287,276289
228529,288,276271
228437,289,276218
228335,288,276179
228223,289,276160
228155,292,276118
228121,298,276121
228084,299,276112
228060,298,276071
228061,297,276051
228066,303,276070
228079,307,276073
228110,305,276063
228108,305,276085
228139,304,276076
228179,306,276090
228213,311,276084
228240,311,276090
228265,308,276084
228313,302,276099
228353,303,276110
228351,305,276120
228307,304,276096
228193,297,276052
228088,289,276047
227992,283,275982
227905,282,275953
227878,279,275938
227815,269,275921
227803,253,275911
227787,236,275915
227832,218,275963
227836,203,275953
227877,192,275943
227868,184,275942
227913,179,275969
227943,177,276001
227950,178,275969
227896,177,275918
227965,177,275946
227966,175,275948
228011,176,275992
228062,177,275987
227965,178,275955
227829,177,275865
227766,176,275854
227708,176,275855
227640,176,275833
227631,178,275824
227593,177,275804
227597,176,275829
227605,175,275794
227597,176,275777
227602,177,275800
227620,178,275794
227665,177,275815
227690,175,275844
227691,176,275807
227715,176,275806
227744,177,275817
227786,176,275840
227802,175,275858
227787,175,275852
227711,178,275834
227602,177,275764
227498,176,275721
227445,175,275722
227413,175,275716
227399,176,275728
227389,177,275711
227376,177,275702
227388,175,275731
227387,175,275682
227403,176,275709
227441,178,275724
227446,177,275708
227495,177,275738
227525,175,275737
227544,177,275755
227559,177,275788
227591,179,275760
227642,178,275757
227557,176,275786
227452,175,275732
227313,178,275684
227167,179,275639
227071,178,275598
227068,176,275616
227031,176,275595
227024,177,275573
227030,178,275610
227016,179,275595
227009,177,275624
227019,176,275629
227042,176,275613
227097,178,275640
227092,178,275662
227137,177,275675
227162,176,275670
227208,175,275689
227226,177,275693
227249,178,275715
227146,177,275668
227009,176,275621
226894,176,275615
226797,175,275559
226681,177,275527
226668,177,275523
226646,176,275514
226646,175,275525
226638,176,275522
226626,177,275539
226659,177,275526
226651,177,275539
226693,176,275558
226720,177,275541
226771,180,275588
226887,181,275695
226982,186,275688
226942,193,275619
226886,213,275552
226910,239,275569
226862,262,275564
226769,282,275514
226705,289,275505
226619,296,275497
226545,301,275466
226532,309,275442
226520,310,275455
226529,309,275482
226547,304,275481
226578,305,275487
226603,307,275482
226621,308,275543
226678,308,275525
226725,304,275534
226788,302,275612
226823,306,275597
226887,302,275630
226962,300,275657
226981,298,275698
227032,295,275698
226982,297,275702
226905,298,275692
226828,296,275633
226739,294,275614
226683,291,275606
226671,291,275589
226697,292,275651
226707,292,275627
226675,287,275607
226690,280,275582
226665,268,275605
226735,245,275671
226886,216,275766
226947,193,275843
226994,181,275868
227067,177,275903
227081,175,275935
227120,177,275933
227138,175,275954
227179,175,275950
227097,175,275890
226975,174,275849
226845,177,275846
226742,177,275782
226658,175,275754
226617,174,275747
226634,175,275748
226623,176,275739
226627,176,275744
226652,177,275752
226680,174,275752
226714,175,275801
226759,176,275834
226865,179,275868
226881,184,275863
226867,193,275826
226835,214,275778
226867,242,275790
226949,268,275814
227041,278,275827
227132,284,275917
227083,288,275904
226964,297,275827
226878,302,275805
226811,302,275779
226740,298,275776
226763,297,275798
226784,299,275800
226796,302,275811
226824,306,275844
226859,300,275848
226878,297,275849
226953,299,275894
227014,300,275893
227081,301,275879
227145,298,275958
227172,294,275947
227199,286,275926
227192,272,275951
227322,247,276029
227399,218,276082
227519,193,276168
227553,182,276219
227486,177,276186
227342,177,276158
227246,176,276100
227152,176,276057
227120,175,276049
227128,174,276043
227140,177,276056
227163,176,276056
227199,174,276082
227215,176,276059
227239,176,276086
227284,178,276089
227332,180,276107
227435,184,276156
227448,185,276171
227469,192,276126
227475,200,276104
227536,210,276140
227609,215,276185
227687,214,276206
227728,216,276203
227620,219,276191
227539,222,276134
227529,222,276148
227492,219,276145
227508,216,276172
227515,217,276175
227519,220,276178
227538,221,276167
227581,220,276155
227615,219,276173
227684,218,276206
227747,222,276260
227781,225,276268
227860,225,276294
227891,223,276307
227959,223,276329
228035,224,276362
228100,228,276384
228157,230,276426
228194,229,276414
228161,232,276384
228099,234,276368
228013,235,276352
227939,236,276353
227919,234,276331
227906,230,276334
227915,229,276331
227922,231,276345
227982,228,276325
228005,227,276364
228039,220,276381
228079,216,276408
228128,216,276441
228180,217,276460
228237,216,276455
228290,212,276480
228339,209,276497
228413,211,276542
228484,212,276577
228522,212,276540
228575,213,276574
228595,213,276603
228483,216,276561
228400,224,276565
228346,233,276539
228229,240,276469
228233,248,276441
228221,256,276434
228267,262,276456
228285,267,276451
228306,266,276484
228334,266,276447
228374,267,276488
228397,270,276486
228451,275,276487
228502,274,276516
228530,274,276532
228602,274,276551
228657,277,276575
228705,279,276558
228777,280,276597
228811,279,276623
228871,276,276639
228792,277,276624
228697,279,276565
228597,280,276547
228548,277,276527
228536,274,276534
228540,273,276517
228559,277,276526
228583,277,276512
228584,277,276499
228603,274,276516
228646,272,276501
228685,273,276533
228697,276,276564
228770,275,276566
228783,273,276572
228823,273,276570
228888,274,276596
228943,276,276595
228976,277,276629
229035,275,276666
229011,274,276671
228927,274,276615
228858,277,276596
228791,277,276590
228727,277,276546
228723,273,276574
228715,274,276547
228705,274,276571
228724,277,276550
228720,275,276571
228774,273,276568
228758,272,276566
228837,273,276571
228850,275,276625
228905,275,276602
228951,272,276609
228999,271,276621
229026,271,276642
229078,274,276655
229122,274,276684
229149,274,276673
229118,270,276664
229010,271,276627
228920,274,276594
228816,273,276541
228735,274,276535
228737,272,276511
228714,271,276530
228695,271,276507
228697,274,276486
228692,273,276489
228750,271,276479
