1,2,3,4,5,6
228504,271,276202
228451,272,276176
228443,275,276165
228417,277,276158
228380,281,276154
228402,281,276140
228420,277,276141
228459,278,276143
228458,277,276166
228514,279,276186
228553,277,276181
228592,273,276203
228634,266,276223
228667,264,276260
228715,265,276251
228776,262,276287
228800,258,276306
228799,255,276285
228693,253,276260
228573,255,276199
228440,256,276195
228368,254,276145
228289,251,276117
228297,248,276102
228254,250,276080
228255,250,276089
228245,248,276094
228263,243,276133
228282,241,276104
228337,240,276114
228347,241,276126
228392,242,276146
228412,239,276154
228488,239,276184
228558,246,276251
228549,256,276205
228618,269,276200
228669,274,276233
228692,281,276272
228745,288,276248
228832,296,276294
228893,303,276311
228939,304,276326
229003,305,276339
229057,303,276390
229157,307,276401
229191,311,276430
229263,310,276452
229288,311,276482
229384,308,276510
229449,310,276518
229495,316,276528
229536,320,276554
229624,314,276596
229636,313,276616
229470,314,276570
229294,317,276492
229158,317,276441
229031,314,276395
228936,310,276347
228921,311,276340
228872,312,276317
228853,313,276334
228846,312,276341
228851,305,276318
228845,300,276320
228902,295,276358
228911,291,276356
228963,286,276382
228983,278,276366
229010,271,276368
229037,270,276426
229066,271,276410
229136,267,276426
229176,266,276445
229237,263,276458
229242,265,276459
229113,266,276434
229020,268,276384
228936,267,276384
228855,264,276339
228849,264,276360
228850,267,276336
228843,269,276335
228839,271,276345
228870,263,276351
228864,264,276377
228939,265,276398
228973,269,276382
229003,268,276414
229054,264,276426
229093,265,276465
229131,265,276478
229193,269,276458
229218,270,276490
229256,270,276528
229310,262,276559
229307,262,276539
229217,262,276513
229081,262,276461
228998,259,276444
228911,255,276414
228872,250,276397
228870,251,276384
228848,250,276388
228849,246,276393
228905,241,276407
228916,239,276408
228939,240,276413
228966,244,276406
229016,245,276455
229098,246,276487
229074,254,276446
229067,264,276417
229128,275,276471
229198,282,276473
229251,289,276513
229300,285,276535
229303,288,276543
229229,291,276481
229122,293,276470
229071,290,276426
228971,287,276427
228959,286,276419
228949,289,276409
228937,292,276432
228927,289,276406
228937,288,276405
