1,2,3,4,5,6
255212,3018,333218
255018,3011,333141
254886,3003,333066
254755,2999,333004
254651,3000,333002
254619,2996,332969
254615,2995,332962
254586,2984,332962
254614,2984,332947
254626,2991,332927
254669,2998,332955
254707,3002,332979
254744,3000,333010
254822,2998,333013
254884,2997,333050
254945,2993,333072
255004,2999,333087
255073,3005,333108
255152,3005,333118
255235,3009,333128
255295,3009,333181
255393,3022,333168
255294,3016,333185
255114,3000,333133
254949,2991,333057
254765,2985,332992
254634,2978,332929
254566,2963,332918
254521,2962,332836
254497,2944,332828
254456,2918,332811
254497,2886,332838
254536,2852,332860
254579,2806,332867
254601,2755,332879
254695,2720,332923
254766,2688,332952
254815,2661,332960
254860,2632,332960
254939,2614,332987
255008,2604,332976
255127,2595,333039
255197,2610,333045
255248,2607,333087
255314,2611,333081
255225,2605,333109
255022,2596,333028
254852,2596,332962
254646,2591,332878
254444,2583,332787
254363,2575,332753
254296,2575,332715
254279,2584,332669
254261,2584,332706
254290,2590,332713
254305,2595,332703
254337,2602,332747
254393,2617,332763
254441,2638,332746
254522,2650,332782
254598,2657,332826
254646,2676,332860
254739,2704,332894
254805,2732,332891
254917,2753,332922
254992,2781,332966
255060,2796,333017
255149,2810,333036
255174,2823,333027
255035,2822,332995
254860,2809,332957
254688,2802,332911
254506,2789,332807
254388,2793,332737
254298,2803,332705
254246,2811,332676
254219,2810,332678
254239,2806,332682
254242,2815,332653
254274,2819,332695
254310,2816,332747
254396,2813,332742
254444,2817,332759
254511,2824,332792
254584,2830,332771
254651,2830,332847
254726,2837,332839
254793,2836,332888
254881,2841,332907
254985,2858,332949
255073,2875,332969
255109,2874,332971
255129,2879,332987
255005,2873,332919
254822,2869,332887
254666,2857,332821
254467,2849,332770
254388,2839,332703
254369,2844,332707
254322,2838,332661
254302,2841,332680
254332,2833,332682
254379,2815,332683
254377,2784,332690
254447,2762,332695
254499,2718,332730
254595,2680,332761
254645,2646,332785
254672,2624,332792
254765,2596,332798
254807,2577,332825
254898,2551,332884
254961,2528,332888
255082,2499,332920
255109,2475,332945
255112,2450,332958
254994,2424,332885
254873,2396,332885
254771,2367,332803
254639,2347,332743
254588,2337,332736
254594,2339,332714
254579,2334,332707
254607,2340,332693
254608,2339,332695
254661,2353,332730
254728,2385,332739
254773,2487,332712
254819,2574,332820
254868,2666,332831
254998,2734,332846
255050,2780,332882
255117,2811,332866
255192,2824,332921
255270,2841,332956
255372,2852,332963
255425,2870,332980
255464,2875,332997
255341,2873,332984
255162,2867,332892
255024,2863,332837
254833,2857,332759
254697,2850,332713
254640,2850,332647
254604,2847,332661
254574,2852,332633
254581,2849,332640
254601,2858,332658
254638,2858,332647
254667,2860,332687
