1,2,3,4,5,6
223974,166,259002
223872,165,258978
223872,165,258962
223862,165,258955
223841,165,259010
223869,166,258983
223874,165,258988
223916,166,259035
223945,165,259035
223979,166,259044
224011,166,259064
224069,165,259084
224117,165,259065
224147,165,259103
224145,166,259103
224208,166,259132
224294,165,259124
224303,165,259138
224337,166,259127
224230,166,259103
224177,166,259093
224091,166,259096
224049,165,259067
223985,166,259049
224032,165,259087
224010,165,259086
224034,166,259083
224037,165,259096
224064,166,259105
224080,166,259119
224131,165,259124
224172,166,259141
224202,166,259170
224262,166,259177
224295,165,259153
224348,165,259188
224370,166,259196
224445,166,259185
224483,165,259208
224552,166,259239
224500,166,259210
224394,166,259213
224308,166,259195
224229,165,259179
224155,165,259168
224118,165,259141
224128,166,259168
224121,165,259160
224107,165,259188
224152,166,259172
224171,165,259176
224184,166,259179
224250,165,259217
224247,165,259243
224321,166,259214
224375,166,259241
224416,166,259238
224444,165,259263
224499,166,259280
224565,165,259281
224622,166,259306
224669,165,259287
224645,166,259301
224537,165,259277
224483,166,259264
224425,165,259278
224344,165,259234
224320,165,259236
224332,166,259227
224337,165,259233
224335,165,259250
224345,165,259245
224360,166,259246
224402,165,259275
224439,165,259251
224452,166,259274
224497,165,259276
224526,164,259278
224566,166,259294
224596,165,259326
224623,165,259321
224672,165,259342
224714,165,259333
224715,166,259360
224650,165,259341
224528,165,259302
224484,165,259294
224380,166,259281
224327,166,259257
224312,165,259273
224273,165,259285
224279,166,259273
224259,166,259281
224279,165,259275
224297,165,259273
224325,165,259302
224338,165,259340
224380,165,259308
224397,165,259330
224410,165,259340
224461,165,259344
224493,166,259341
224524,165,259393
224557,165,259393
224565,165,259367
224466,165,259360
224368,165,259353
224315,166,259333
224219,165,259308
224155,164,259311
224148,165,259315
224143,166,259285
224127,165,259287
224132,165,259300
224108,166,259299
224133,165,259330
224147,165,259348
224181,165,259336
224233,165,259355
224237,166,259361
224241,166,259369
224309,165,259382
224353,165,259394
224383,165,259414
224432,165,259426
224445,165,259417
224336,164,259386
224229,165,259393
224149,165,259362
224044,164,259341
223933,165,259313
223893,164,259334
223879,166,259328
223850,165,259307
223877,165,259331
223894,166,259323
223915,165,259373
223937,165,259364
223973,166,259355
224004,165,259364
224098,166,259403
224125,166,259391
224170,165,259407
224232,166,259422
224286,165,259455
224374,165,259442
224380,166,259463
224301,165,259432
224197,165,259414
224095,165,259353
224011,166,259376
223910,165,259351
223831,165,259337
223849,166,259344
223842,165,259335
223832,165,259338
223831,166,259357
223882,165,259379
223894,165,259366
223940,165,259398
223983,165,259413
224047,165,259452
224070,165,259451
224114,166,259461
224187,166,259468
224256,166,259483
224289,165,259477
224336,165,259470
224274,165,259482
224148,166,259488
224047,165,259419
223922,166,259382
223826,165,259363
223742,165,259366
223714,166,259364
223697,165,259369
223686,165,259350
223687,166,259383
223731,165,259367
223738,166,259384
223776,165,259390
223819,165,259420
223866,165,259425
223919,165,259425
223968,166,259464
224022,166,259461
224065,165,259479
224117,165,259484
224167,165,259480
224170,165,259471
224084,165,259487
223964,165,259434
223841,165,259438
223734,166,259397
223626,165,259405
223529,165,259373
223563,165,259347
223539,165,259377
223518,165,259356
223530,166,259347
223564,165,259370
223573,166,259389
223635,165,259416
223679,165,259413
223738,165,259421
223761,165,259425
223816,166,259434
223883,165,259441
223937,166,259464
223997,166,259520
224053,165,259507
224133,165,259504
224042,165,259514
223951,166,259491
223833,166,259456
223741,166,259458
223650,165,259451
223600,165,259405
223579,165,259410
223572,166,259426
223550,165,259435
223570,166,259451
223615,166,259448
223674,165,259463
223691,165,259465
223751,166,259461
223810,165,259494
223861,166,259486
223912,165,259500
223962,166,259529
224020,165,259551
224089,166,259565
224147,165,259568
224180,165,259579
224224,165,259569
224147,165,259574
224065,166,259547
223955,165,259509
223897,165,259521
223849,164,259507
223791,165,259500
223790,165,259475
223815,165,259507
223795,165,259507
223825,165,259521
223854,166,259535
223899,164,259543
223949,165,259559
223993,165,259559
224046,165,259576
224086,165,259604
224127,166,259607
224179,165,259611
224237,165,259643
224275,166,259658
224354,165,259661
224405,165,259680
224385,165,259671
224268,166,259634
224193,165,259623
224125,165,259617
224059,165,259609
224011,165,259599
224016,165,259612
224028,165,259637
224018,165,259612
224034,166,259613
